tau,label,pca1,pca2
1,0,-1.0476902,-1.7897538
1,0,-1.7085919,-2.0982425
1,0,30.939608,-0.14369549
1,0,-0.7111131,2.4526765
1,0,-1.2004955,-0.4775137
1,0,-0.39681542,-2.7763197
1,0,-1.5678339,-1.1520516
1,0,-1.301023,-1.1749239
1,0,-1.5246539,-1.3202133
1,0,-1.5479777,-0.9902452
1,0,-1.6485054,-1.0157524
1,0,-1.3139098,-0.22300859
1,0,-1.5089431,-1.2544385
1,0,-1.1980059,-1.5566556
1,0,-1.5544392,5.5530396
1,0,-2.290579,-0.2506257
1,0,-1.2614875,-1.4607625
1,0,0.32246518,-2.4220023
1,0,1.1228374,-1.9452057
1,0,-1.071486,-1.1736124
1,0,-1.1885068,-0.3552645
1,0,30.136011,-3.0058486
1,0,-0.7315961,5.300268
1,0,3.2292905,10.744234
1,0,1.9391261,21.05056
1,0,0.5340209,-3.1768668
1,0,2.975945,9.665042
1,0,0.085799694,4.4728527
1,0,-1.5372052,-1.0625215
1,0,36.773148,-2.7753205
1,0,-1.2521238,-0.32909128
1,0,0.6248572,9.120078
1,0,1.0371209,10.104956
1,0,36.532658,-2.7490788
1,0,1.0129815,21.215284
1,0,32.572655,-6.8308163
1,0,-1.5777171,-1.3533597
1,0,0.8145013,8.781944
1,0,-1.0948461,0.081154734
1,0,11.559929,-4.605299
1,0,-1.1055089,5.50349
1,0,25.084442,-0.013482988
1,0,-1.0549587,-0.008145355
1,0,-1.4428232,-0.101061165
1,0,-1.760373,-1.8383511
1,0,-0.79472315,-0.13917524
1,0,-1.8104892,-0.9906776
1,0,-1.3678441,-1.1678978
1,0,-1.2679887,-2.0421696
1,0,-1.5207337,-1.6535358
1,0,0.16517341,-1.8493919
1,0,36.83938,-4.075442
1,0,-1.5262566,-1.5541565
1,0,8.408557,-3.9397292
1,0,31.922983,-0.13074093
1,0,-1.3627162,-0.013607189
1,0,-1.3414042,-1.1994245
1,0,-1.1429543,-1.596111
1,0,-1.6200273,-1.016566
1,0,1.0379022,9.606787
1,0,-1.1901922,-1.7990489
1,0,-0.74653244,-1.7200742
1,0,32.165287,-7.106876
1,0,-2.698584,0.006730497
1,0,1.7299792,52.836655
1,0,-1.9819524,-0.5800408
1,0,-2.4002542,-1.4715897
1,0,-0.6303481,-2.1990807
1,0,-1.5684301,-1.7677457
1,0,0.11858678,4.557971
1,0,26.574192,-2.433852
1,0,-0.4677025,-3.4971232
1,0,-1.698744,-1.9313635
1,0,0.8047855,-1.4863733
1,0,6.3372216,-0.5914758
1,0,-1.6415542,-1.1931281
1,0,-1.2766218,-1.2316446
1,0,30.380072,2.0546987
1,0,-2.1117902,-0.24653481
1,0,-1.9711876,-1.7449846
1,0,-0.840022,-1.9588087
1,0,25.15673,-4.413821
1,0,-1.7741289,-1.9844363
1,0,6.7516007,2.4581525
1,0,-1.0071207,5.336062
1,0,-0.95679,5.40221
1,0,3.1360064,10.905015
1,0,1.6553069,15.104176
1,0,-1.2785704,-1.3802661
1,0,31.574766,-7.7854958
1,0,-1.149159,-2.4132771
1,0,28.091703,-5.558282
1,0,-1.2489178,-1.2320944
1,0,-2.4467144,-0.039659295
1,0,-1.4325895,4.171794
1,0,-1.1281979,5.4435472
1,0,0.8610631,23.129383
1,0,-1.7316223,-1.7658206
1,0,1.2592281,15.066503
1,0,0.5360564,1.0278342
1,0,-1.1878278,-0.4069243
1,0,-0.24201345,-3.6155975
1,1,-0.72705925,-2.5431538
1,0,-1.458944,4.159468
1,0,31.475138,-7.765795
1,0,-0.9582491,1.1504807
1,0,-1.6215632,-1.9370586
1,0,1.4025134,22.47202
1,0,31.091108,0.55710155
1,0,-1.7949562,-1.7826161
1,0,-1.7243245,-1.213187
1,0,-2.6551125,-0.0013476163
1,0,-0.7812996,2.3684506
1,0,-1.170172,0.5325829
1,0,-2.6443534,-0.0067467913
1,0,31.412516,2.8364432
1,0,-0.9951866,-1.7869077
1,0,-1.534019,-2.0808566
1,0,-1.1705261,4.2039385
1,0,-1.4906082,4.212206
1,0,-1.7009355,-1.0062839
1,0,-1.3480206,-1.0758307
1,0,-1.6571819,-1.1979756
1,0,1.6112827,1.4981306
1,0,-1.9172213,-0.44519648
1,0,-1.6132672,-0.6663526
1,0,-2.2895656,-0.24962841
1,0,30.70761,-0.6408776
1,0,-0.98721313,0.75119525
1,0,0.54883087,-2.7596052
1,0,-0.07117057,-1.5774016
1,0,-1.44804,-1.5883132
1,0,-1.3126243,-1.2415819
1,0,-0.6579442,-2.6544225
1,0,-1.4073678,-1.2176083
1,0,-0.62825793,2.6704402
1,0,-0.6385051,2.687158
1,0,-0.93925786,-1.6820527
1,0,-1.0749079,-1.9357129
1,0,-1.0822079,0.6013656
1,0,27.63332,-6.075353
1,0,-0.68318796,3.1873274
1,0,-2.1490674,1.3291407
1,0,-0.57291424,-1.9876387
1,0,5.404834,-3.0566895
1,0,1.4639562,27.175108
1,0,-1.8407276,-1.865846
1,0,0.40428674,-1.9114164
1,0,-1.6285522,-1.3736979
1,0,-1.556097,-1.400853
1,0,-0.9388406,1.2355939
1,0,4.5979433,-0.5073916
1,0,-2.3791173,-0.64983785
1,0,4.493822,-3.2516146
1,0,-1.0623697,-1.9094235
1,0,36.494274,-2.184306
1,0,2.166089,1.4997392
1,0,2.6764631,59.7186
1,0,-2.5474591,-1.3604021
1,0,0.5427855,19.635763
1,0,-0.17037052,0.532182
1,0,-0.85358214,1.9272534
1,0,0.6953201,14.524346
1,0,1.0874926,9.923844
1,0,0.60204554,19.596348
1,0,-1.8368018,-0.20928451
1,0,-0.80855775,-1.9306692
1,0,-1.4960396,-2.0815256
1,0,-1.0832193,-2.999567
1,0,-1.2409377,-0.46128488
1,0,0.16585565,-3.059592
1,0,36.057114,-3.4393616
1,0,-1.073489,-0.15174286
1,0,-1.1567827,-0.31549212
1,0,-1.0865121,-1.5351487
1,0,-1.4361718,-1.6107203
1,0,-1.2290137,0.7148601
1,0,-1.4402268,-1.4294691
1,0,-0.16191387,-1.2719109
1,0,-1.6359695,-0.71618384
1,0,2.1678343,0.2373814
1,0,-0.93913275,-2.9807315
1,0,-1.146532,-2.876233
1,0,-1.9951252,-0.60276675
1,0,1.8776895,56.641018
1,0,-1.4672816,-0.86994004
1,0,-1.1181561,-1.6259117
1,0,-0.5353001,0.9005778
1,0,-0.7739975,0.8873425
1,0,2.6065488,10.041788
1,0,-1.4571373,-1.8055903
1,0,18.774763,-3.208652
1,0,-1.5886568,-1.386755
1,0,1.7394379,20.415638
1,0,0.91490495,9.572971
1,0,-0.43738633,-1.7872941
1,0,-1.6240165,-1.7414263
1,0,-1.1929404,-1.6621524
1,0,-1.3074992,-1.9768349
1,0,32.42106,-7.859095
1,0,-2.1622257,-0.45292833
1,0,-1.0497575,0.82167006
1,0,2.681592,59.685905
1,0,-1.6177559,-1.3141192
1,0,-1.6676784,-1.9728247
1,0,30.681587,-0.06039579
1,0,31.19861,-7.313014
1,0,20.027185,-2.8755538
1,0,-1.2758943,-1.8186576
1,0,-1.3681884,-2.1291502
1,0,-1.7435055,-1.4693056
1,0,3.1681066,-3.911626
1,0,-0.91901296,-3.2622008
1,0,-1.620163,0.11933711
1,0,26.972681,-1.3216364
1,0,-1.3865526,-1.5066196
1,0,-1.635971,-2.1115906
1,0,-1.2977946,-2.0622723
1,0,-1.4442023,-1.8601545
1,0,-1.4487242,4.3028655
1,0,-1.9519459,3.5384932
1,0,-0.6012353,-2.9339683
1,0,-1.1894339,-1.6912785
1,0,1.3044008,22.401335
1,0,1.9757172,3.5558467
1,0,4.1904254,20.766254
1,0,0.86044466,9.0673685
1,0,4.896095,11.505801
1,0,1.0005819,9.087289
1,0,4.067827,14.4565935
1,0,-0.900867,-1.7910117
1,0,-0.92577004,-1.708043
1,0,-1.5665361,-2.2301116
1,0,-1.2005179,-2.0266953
1,0,-1.2443656,5.5915623
1,0,-1.0715227,-0.18176271
1,0,-1.7480083,-1.8512852
1,0,1.4025134,22.47202
1,0,-0.8903927,-1.8037782
1,0,-1.2784818,-1.7408235
1,0,31.872744,-7.4563146
1,0,36.215096,-1.4717649
1,0,-1.5519602,-1.4911726
1,0,-1.595599,-1.2750554
1,0,6.4258084,-3.159632
1,0,-0.71612585,-1.283872
1,0,-1.8549014,-1.7134513
1,0,-1.5205883,-1.5604327
1,0,29.676239,-3.483108
1,0,-1.1375113,0.736724
1,0,-1.3463602,-2.2274878
1,0,0.8703704,2.2322278
1,0,-0.9708311,5.4719563
1,0,2.6250596,0.57153195
1,0,-0.23317426,-2.6558044
1,0,-1.3178899,-1.135959
1,0,-1.4385163,-1.5234227
1,0,-1.0617739,0.7114111
1,0,-1.1406103,-1.9456508
1,0,-1.3225923,-0.54515743
1,0,1.7353743,56.70251
1,0,-0.2774539,3.3764496
1,0,0.16829145,4.6586075
1,0,-0.5606487,-1.2333865
1,0,-1.6908325,-1.5822122
1,0,37.255135,-3.680591
1,0,0.6094589,9.102583
1,0,0.7784413,9.169967
1,0,32.280327,-7.0224853
1,0,-0.5930699,-2.1992917
1,0,-1.6031878,-1.7142625
1,0,-1.5210437,-1.4512818
1,0,-1.7272718,-1.9479328
1,0,2.5209975,54.826458
1,0,0.52254903,-2.8843958
1,0,-1.162938,-0.25185734
1,0,0.5446638,2.2777379
1,0,0.75784254,9.25963
1,0,1.0279347,15.006463
1,0,-1.2462419,-1.7945045
1,0,-0.84944284,-0.6791473
1,0,2.7552638,14.7130575
1,0,31.332361,-4.146699
1,0,-1.2565256,-0.6451189
1,0,-2.0214837,-0.60232306
1,0,0.89956844,23.091648
1,0,0.85143757,23.08548
1,0,-2.1624749,0.32062814
1,0,2.8822994,-0.90097207
1,0,-1.8769498,-1.9235902
1,0,-0.6365295,-2.6593397
1,0,-2.3723857,-1.389405
1,0,-2.2905934,-0.250618
1,0,0.24524188,1.1781042
1,0,19.560293,1.1978589
1,0,-1.3300768,-0.6047383
1,0,-1.3474048,-1.7127852
1,0,-1.3555841,-1.4111959
1,0,-2.151146,-0.36926046
1,0,-2.7014463,0.007090941
1,0,-1.7723999,-1.7786949
1,0,-1.3322035,-1.6124154
1,0,1.3465801,22.41001
1,0,36.77279,-3.5032692
1,0,3.3930974,11.318702
1,0,1.7641574,5.3298373
1,0,-1.4646235,-1.252812
1,0,-1.4144653,-1.5022824
1,0,-1.5395151,-1.6937951
1,0,-1.0085546,2.9674778
1,0,1.3206857,22.402458
1,0,-1.5072899,-1.3026886
1,0,2.8362718,9.830872
1,0,-0.8043792,1.4062747
1,0,-1.2459226,-0.6514466
1,0,2.6885629,59.852726
1,0,-1.0037559,-2.0444586
1,0,-0.9568911,0.010578383
1,0,-0.06066346,-2.3075585
1,0,-0.020758033,6.6121407
1,0,37.3423,2.7009828
1,0,-2.3560538,-0.3577929
1,0,4.001592,-2.308644
1,0,-1.0190823,0.9343806
1,0,-0.28524262,3.6026359
1,0,2.6882672,58.748745
1,0,-1.6386603,-1.78789
1,0,-1.0502768,0.19662097
1,0,27.883877,-2.7171671
1,0,-0.19236875,4.5969434
1,0,2.7504883,9.928984
1,0,-0.09788036,-1.4129717
1,0,3.5122118,11.744501
1,0,0.6088226,21.716684
1,0,0.67696416,22.845173
1,0,0.37561202,2.2698157
1,0,30.841393,-0.6124758
1,0,-0.7195196,-0.175564
1,0,-1.1817495,-1.5464748
1,0,-1.8155675,-0.77341914
1,0,0.88991535,22.989754
1,0,36.719257,-2.3640432
1,0,-1.6852956,-1.7026628
1,0,0.1517855,-3.2152905
1,0,-0.9885813,-1.4970503
1,0,-0.6830135,-2.0582113
1,0,-1.6824763,-2.0174696
1,0,-1.816025,-2.2614405
1,0,-1.8726526,-1.0299708
1,0,37.182655,-3.9202049
1,0,-0.22408515,-3.0055735
1,0,27.551615,-7.1265473
1,0,-1.5770271,-1.3542465
1,0,30.11756,-1.5884781
1,0,-1.2295821,-0.2750103
1,0,-0.028083682,4.630653
1,0,0.20607269,-0.996523
1,0,2.1190162,20.395096
1,0,0.63985145,10.342765
1,0,36.483906,-3.0764685
1,0,1.3044008,22.401335
1,0,-1.5372947,-1.1885937
1,0,36.922756,1.1522748
1,0,1.4220484,27.056486
1,0,-0.9532649,-2.4141355
1,0,-0.054152846,-1.1824002
1,0,23.715551,-4.1431026
1,0,41.204884,6.8698225
1,0,-1.1333925,-0.011479285
1,0,2.6764784,59.718597
1,0,-2.3627539,-0.35252267
1,0,-0.84417063,1.1638607
1,0,-1.5979071,-1.517328
1,0,0.93033516,23.239706
1,0,0.83968294,23.003422
1,0,-1.1015542,-1.5848941
1,0,-0.9454071,-0.21376354
1,0,-1.6331878,-1.928105
1,0,1.1483566,21.211153
1,0,-1.8758945,-0.63705754
1,0,-2.332951,-1.516836
1,0,-1.6494472,-0.9360335
1,0,1.573814,17.21375
1,0,-1.8378022,-0.624351
1,0,3.2686834,15.613132
1,0,-1.95203,-1.6606892
1,0,25.335833,-5.2940707
1,0,-1.6379364,-0.8010595
1,0,-1.1440532,4.2159224
1,0,-1.0049148,-1.5543513
1,0,4.041984,20.271536
1,0,-0.8607359,5.4427285
1,0,-1.3603046,-0.37191007
1,0,-1.7525456,-1.6837069
1,0,-0.7771955,-2.7518878
1,0,-1.4123129,-1.4601882
1,0,1.4526161,27.312328
1,0,-1.8307424,-1.9130892
1,0,-2.5675023,-1.3308855
1,0,37.178383,2.1483982
1,0,-1.0408828,0.75703675
1,0,1.3465801,22.41001
1,0,0.5805452,9.156472
1,0,-0.674546,-2.6553168
1,0,-1.1216182,0.1059331
1,0,-1.678888,-1.3996859
1,0,-0.34312153,-0.1504358
1,0,-1.3229592,-0.64771837
1,0,-1.6213062,-1.1069709
1,0,25.317204,-5.405984
1,0,-1.5246015,-1.4490632
1,0,4.9776087,-1.4285315
1,0,-0.120912254,-1.6820526
1,0,7.13263,12.226905
1,0,1.1260821,14.537923
1,0,0.57120967,2.2858276
1,0,-0.6757113,-0.9145855
1,0,36.164978,-1.4922732
1,0,-0.9750814,0.21274444
1,0,1.3376738,13.780201
1,0,-1.1101652,5.4081078
1,0,-1.4674283,4.2251534
1,0,2.375382,9.949347
1,0,0.53696537,6.048487
1,0,0.6982877,22.964088
1,0,1.0854198,14.633473
1,0,0.9093391,23.339697
1,0,-0.48869574,-2.1466196
1,0,-1.6172869,-1.822082
1,0,-1.7188693,-1.1329932
1,0,-0.20972788,6.501104
1,0,1.3235563,9.773693
1,0,-1.1344229,0.83711326
1,0,23.8708,-5.7828455
1,0,-0.40144926,-2.924616
1,0,-1.0865188,-0.36237982
1,0,-1.7046255,-0.92324007
1,0,-1.5293128,-0.30087546
1,0,-0.35780197,4.307003
1,0,2.5935836,9.22787
1,0,-0.8532511,-3.3921597
1,0,0.26139843,1.0470556
1,0,-0.31149715,4.315795
1,0,1.7112564,6.5998063
1,0,-1.212755,-2.7029006
1,0,-0.2686345,-2.6770594
1,0,-1.4727191,-1.2788446
1,0,-2.5871828,-0.8590876
1,0,7.1270366,-1.9601904
1,0,-0.4990173,-0.7636254
1,0,-1.5000961,-1.1730173
1,0,-1.8735942,-1.0306379
1,0,29.244398,-1.8699102
1,0,-1.8476903,1.1065495
1,0,-2.2885017,-0.2503475
1,0,-2.4882183,-0.2137118
1,0,-0.9614687,-1.091232
1,0,-1.1362432,-1.6371729
1,0,31.003252,-4.643615
1,0,-1.2950954,-0.063226774
1,0,-1.8147207,-0.89599115
1,0,-1.7289746,-0.71107775
1,0,-1.2366165,-1.5013009
1,0,-1.1471564,-1.7022296
1,0,-1.6354263,-1.0844208
1,0,0.332294,4.936331
1,0,-0.26965153,-0.708436
1,0,24.097279,-6.042261
1,0,35.293713,-4.2687125
1,0,2.941327,11.498901
1,0,-1.2894325,-0.4922772
1,0,26.043692,-4.4526024
1,0,-1.0842844,0.16509636
1,0,-0.96136844,-3.1642044
1,0,-1.570767,-2.0511484
1,0,2.2927747,59.6774
1,0,-1.4155606,-1.1669959
1,0,-2.6011848,-0.06796288
1,0,0.58671546,2.3641186
1,1,-0.11455953,-3.1155217
1,0,0.62229073,2.698028
1,0,0.84602845,23.13434
1,0,31.453096,-3.909113
1,0,-2.138226,-0.28453657
1,0,-2.52473,-1.3217196
1,0,-1.7120713,-1.6235824
1,0,5.0509305,-0.990868
1,0,-1.7464937,-1.1796323
1,0,-1.0086216,0.88958293
1,0,1.567526,15.526483
1,0,0.68725884,8.851141
1,0,0.9011055,8.845201
1,0,0.61998975,9.063147
1,0,0.705382,-0.33182573
1,0,-0.67728376,-2.538388
1,0,-1.7016399,-1.2394614
1,0,0.8769876,14.711144
1,0,-1.1612786,-2.048664
1,0,1.0312773,21.306986
1,0,-0.21710724,-0.5109831
1,0,29.950937,-4.4310718
1,0,-1.8275417,-1.8239456
1,0,-0.69432646,-1.9117268
1,0,30.037405,-3.243898
1,0,20.76367,-4.089865
1,0,23.592018,-5.5346346
1,0,33.497375,-1.2363838
1,0,1.0106765,15.145115
1,0,26.037529,-1.2818142
1,0,-2.289324,-0.24965806
1,0,-1.2648779,-1.3953593
1,0,-1.5654919,-1.7782847
1,0,-0.5589251,-0.064611845
1,0,-0.571992,-2.904918
1,0,27.816614,-5.9233427
1,0,-1.7894328,-1.2692056
1,0,-0.99650407,-1.681853
1,0,-1.5173646,-2.0012963
1,0,-1.9618802,-2.092257
1,0,-1.7390628,-1.1723989
1,0,-1.6523427,-1.94101
1,0,-1.047839,-2.6673706
1,0,-1.727901,-1.7051152
1,0,-1.166073,0.03464658
1,0,-2.0186725,-1.5502757
1,0,3.0141978,-1.3737034
1,0,-1.4441106,-0.7092503
1,0,-0.7611557,-0.34041584
1,0,-1.6505911,-2.3160338
1,1,-1.2293352,-0.22489436
1,0,-1.1809418,-2.0354714
1,0,-1.4565789,4.159131
1,0,-0.86072314,5.4427066
1,0,-1.32287,-0.40189505
1,0,-0.91140336,0.95375556
1,0,-0.54416835,-2.337783
1,0,21.633198,-5.469548
1,0,-2.6650455,0.02092829
1,0,-1.1130458,0.69117075
1,0,3.009284,9.376008
1,0,-0.23194534,3.4514828
1,0,-1.5997968,-1.3319039
1,0,-1.1631262,-1.676055
1,0,-1.7551713,-1.7996058
1,0,-1.0067004,0.07984714
1,0,-0.83272237,-0.8629875
1,0,-1.7330992,-0.52966315
1,0,-2.4086423,-1.0376431
1,0,-1.1578805,-2.0101895
1,0,-1.62075,-1.7952592
1,1,-1.1309386,-2.6278055
1,0,-0.93617344,-0.12579632
1,0,0.23276699,5.582427
1,0,36.746986,1.3335792
1,0,-1.7569897,-1.8937814
1,0,-1.8096654,-1.5139333
1,0,-1.4974649,-1.6156765
1,0,-1.2949371,-1.6100985
1,0,-2.4894934,-0.21245264
1,0,0.95747364,9.635389
1,0,1.321509,22.480883
1,0,7.9826093,-1.7992302
1,0,1.321509,22.480883
1,0,17.802849,-4.3660803
1,0,0.51318324,2.326237
1,0,-0.92366534,-2.9193063
1,0,-0.7259362,2.1388466
1,0,-1.2338679,-0.032744423
1,0,-1.5298983,-0.68621737
1,0,-0.5656628,-2.539347
1,0,-1.1803097,-1.605662
1,0,-1.4293253,-1.3235322
1,0,0.32421267,5.377879
1,0,-1.3002696,-1.7354811
1,0,-0.9863671,5.3936687
1,0,-2.524949,-1.3215661
1,0,-1.1120254,-1.5188028
1,0,-2.8581219,-1.0274987
1,0,-1.2735279,-1.159347
1,0,2.1759453,3.9924643
1,0,-1.6101574,-1.7225586
1,0,-0.80943763,0.6504649
1,0,-0.7533884,-1.1021692
1,0,-1.3051032,-1.4257704
1,0,-1.3304224,-1.8223282
1,0,-0.6981846,-3.3158529
1,0,-1.2051008,-0.6167262
1,0,9.137071,-2.3355176
1,0,0.8649415,2.2652152
1,0,0.056410074,-1.0371189
1,0,0.72044253,8.714596
1,0,35.962685,-2.7619984
1,0,-1.836804,-1.8999915
1,0,1.3465801,22.41001
1,0,-2.330045,-0.24196939
1,0,-2.2906222,-0.25061366
1,0,3.4037228,-1.9931277
1,0,36.36551,-2.2782972
1,0,-1.0125438,-2.3749492
1,0,-0.66657186,-1.8691047
1,0,-1.6800619,-1.0237045
1,0,-1.0849261,-1.5299178
1,0,-1.1045527,-1.3157202
1,0,-0.5253778,3.1922116
1,0,-1.2008107,-0.6535265
1,0,-1.0949413,-0.79877454
1,0,3.9760442,-0.21527867
1,0,1.4735171,-2.6969523
1,0,-1.6309278,-2.1083617
1,0,1.4551004,-2.1791105
1,0,-1.162109,-0.367386
1,0,31.028933,1.9737678
1,0,-1.6658463,-0.88914984
1,0,-1.0668384,-1.8265885
1,0,-1.2201085,-1.6068553
1,0,-1.314631,-1.5265778
1,0,-2.654837,-0.0019327179
1,0,-1.7843353,-1.218897
1,0,36.935867,-3.222143
1,0,-1.2346506,-1.8843068
1,0,37.95849,3.5767043
1,0,-2.6651278,0.020938564
1,0,2.5444221,9.381221
1,0,1.3481301,8.603014
1,0,0.2930696,0.99432164
1,0,32.18697,-7.3150945
1,0,0.9309939,23.2395
1,0,0.8295224,23.03348
1,1,-1.3343124,0.5629902
1,0,-2.1379733,-0.28626978
1,0,-2.5453386,-1.3660109
1,0,3.927053,-0.84629196
1,0,-2.194841,-0.5121193
1,0,-1.6327507,-1.8489246
1,0,36.82008,1.65948
1,0,36.58099,-2.93622
1,0,-2.218884,-1.4392654
1,0,-1.008812,-3.3027859
1,0,4.734111,-3.6419494
1,0,-0.3523242,4.3274937
1,0,-1.2527777,-0.4748773
1,0,-1.3482883,-0.4037839
1,0,-1.0304557,-1.9016176
1,0,-2.2902448,-0.24957453
1,0,-0.2707281,2.3438141
1,0,-1.6950978,-1.1512603
1,0,40.36683,7.6520495
1,0,-0.9937101,-1.9203014
1,0,1.2742611,22.40348
1,0,0.111488104,5.4152856
1,0,1.2533015,14.161344
1,0,2.6555738,9.902946
1,0,0.50597227,8.783374
1,0,2.3004565,6.6443505
1,0,-1.241858,0.013000589
1,0,0.54304826,19.635735
1,0,-0.09078276,-1.9997464
1,0,-1.6156831,1.1259745
1,0,-1.1912796,-1.7434653
1,0,-1.2848358,-2.2827668
1,0,3.635365,11.723374
1,0,0.5090709,1.0007406
1,0,-1.8520598,-1.6844124
1,0,-1.7505264,-1.5436736
1,0,-1.7426813,-1.5575798
1,0,2.6809597,10.331672
1,0,9.364181,-2.1599386
1,0,-2.656718,0.24367383
1,0,5.0966654,-1.1896142
1,0,-1.1618648,-0.28558224
1,0,-1.2629503,-1.6771284
1,0,-1.5062506,-0.7622962
1,0,-1.4432032,-1.7027526
1,0,7.5173497,-1.7181051
1,0,-1.3707639,-0.33481964
1,0,1.2742611,22.40348
1,0,-1.480241,-1.3510038
1,0,-2.4462667,-1.2760653
1,0,3.7727885,14.800845
1,0,1.4166566,14.87987
1,0,-0.39657915,-2.9982824
1,0,-0.5511492,-2.4917204
1,0,-1.8113924,-1.3585609
1,0,-1.6415882,-1.3274429
1,0,-1.3898181,-1.2278473
1,0,1.2368387,3.755765
1,0,-1.9273125,-1.3379219
1,0,1.3206857,22.402458
1,0,-0.89893913,-1.8402519
1,0,-1.6494656,-1.2742116
1,0,-2.1215987,-0.46120065
1,0,-0.468306,-3.169893
1,0,29.526741,-3.6578832
1,0,-1.4307792,-1.3295203
1,0,-1.2481804,-1.8683766
1,0,36.39696,-2.9442458
1,0,-0.87164843,-1.2531989
1,0,-0.9408927,-1.8257358
1,0,-1.3035417,-2.907571
1,0,-1.0786687,-1.5061969
1,0,36.121758,-1.9091706
1,0,0.11243379,5.5729175
1,0,-1.5682081,-1.6000036
1,0,-1.7519951,-1.7596717
1,0,-0.14938593,4.5672617
1,0,-0.9497931,-1.7581863
1,0,-1.8236763,-1.2094332
1,0,-1.8585643,-1.3650061
1,0,-1.2885984,-1.3204328
1,0,-1.5573174,-2.1307034
1,0,-1.7919749,-1.9856142
1,0,1.1355673,15.526737
1,0,-0.20260489,4.4536233
1,0,4.902459,-2.2889884
1,0,-1.0714835,-1.6573111
1,0,-0.93222135,-2.3412666
1,0,-1.7647552,-1.2372447
1,0,35.236065,-4.670494
1,0,26.887981,-1.9563016
1,0,0.2392528,5.158383
1,0,-0.08589542,0.81401426
1,0,-1.2529274,-1.3753334
1,0,-1.2843094,-2.223049
1,0,0.5395241,2.3385782
1,0,0.85960877,2.3302944
1,0,0.040052295,3.0966735
1,0,0.43664432,2.490053
1,0,-0.9579013,1.6732858
1,0,0.71142066,22.960577
1,0,0.42643237,21.220238
1,0,1.4025134,22.47202
1,0,36.90329,-3.074928
1,0,-1.2944876,-1.4096998
1,0,-1.5895698,-1.918406
1,0,-0.56780535,-2.3021567
1,0,-0.22423178,-2.9741218
1,0,-1.3534156,-1.423714
1,0,37.58796,3.3271916
1,0,-1.5905128,-1.7172129
1,0,-1.7792183,-0.27024692
1,0,-0.9436401,-0.38206822
1,0,-2.3448164,-1.3924311
1,0,0.66726446,9.247785
1,0,-1.7497497,-1.4467791
1,0,31.640757,-7.758259
1,0,25.158693,-5.936912
1,0,-1.4191127,-1.2276456
1,0,-1.2236766,-0.47561762
1,0,-1.2986925,-0.52969486
1,0,-1.4576156,-1.101095
1,0,-1.5042309,-1.1437947
1,0,-1.1906135,-2.1785722
1,0,4.8565116,-1.3581288
1,0,0.62800837,9.235974
1,0,-1.100895,-1.7187634
1,0,36.491234,-3.2918284
1,0,0.026916504,4.5277104
1,0,-0.45774156,1.471319
1,0,-1.9520768,-1.2046552
1,0,-0.36080772,-3.0693026
1,0,-0.86063224,-3.3406174
1,0,-1.3779249,-2.4958754
1,0,1.1315187,2.9716718
1,0,1.3465801,22.41001
1,0,0.034733653,11.712142
1,0,-1.2153594,0.5615067
1,0,-1.3236573,-1.6890815
1,0,-0.76445913,3.0472336
1,0,-1.4912995,-1.5267252
1,0,0.24915195,-0.51620317
1,0,-1.7179296,-1.1815221
1,0,3.6707869,-2.3410697
1,0,36.9275,-3.1700478
1,0,0.4034127,0.984906
1,0,-1.525777,-1.3192825
1,0,-0.7790592,-0.09853937
1,0,37.666454,-0.031770986
1,0,-2.3678987,-0.56464505
1,0,2.8387594,10.008378
1,0,-1.261173,0.015970226
1,0,-1.6407746,-0.49158067
1,0,-0.49719042,-1.2088985
1,0,-1.7913184,-1.465052
1,0,-1.3030975,0.84104174
1,0,-1.3744075,-1.5462732
1,0,-1.6984851,-0.6386025
1,0,-1.0313289,-1.5875951
1,0,-1.2006143,-2.247169
1,0,-1.2089577,-0.27899173
1,0,6.3763638,-1.8174021
1,0,36.333603,-3.7795355
1,0,1.4415125,-2.7396424
1,0,-1.7273325,-0.7844805
1,0,-1.0318158,-1.7139766
1,0,-1.6026423,-0.83194566
1,0,-1.3016429,5.509563
1,0,-1.0141463,0.7887047
1,0,7.7234273,-3.3295472
1,0,0.613477,19.678234
1,0,31.791525,-7.588485
1,0,-0.004425645,6.594698
1,0,31.710688,1.398858
1,0,40.072235,7.0597925
1,0,-1.9838154,-0.49233714
1,0,-1.7298324,-0.6346991
1,0,31.865858,-7.5099254
1,0,2.92162,1.0180743
1,0,-1.1691594,-1.5898204
1,0,-0.6749828,-1.8065608
1,0,-1.2702699,-1.4441756
1,0,-1.0762328,0.11822885
1,0,-1.3278276,-0.62862456
1,0,-2.2380087,-1.1827507
1,0,-1.4655578,-1.5658691
1,0,-1.6623445,-1.9887794
1,0,-1.3379714,-0.33497757
1,0,-1.4837238,-0.14767022
1,0,-0.21960628,2.2679107
1,0,-0.9449076,1.4813249
1,0,-0.53104615,-1.9609814
1,0,-1.3293023,-1.6293868
1,0,-0.5773524,-2.7865713
1,0,-0.3822254,2.1683912
1,0,-0.6392071,-2.296285
1,0,-0.9607446,-2.2167485
1,0,-0.34238708,-3.2720468
1,0,-1.56156,-1.8269658
1,0,-2.6494222,-0.006053567
1,0,-1.040783,0.8201671
1,0,-1.3729459,-1.6713103
